year,month,nino_t,nino_tminus1,nino_tminus2,nino_tplus1,nino_tplus2,nino_tplus3,nino_tplus4,nino_tplus5,nino_tplus6
1978,7,0.3982494529540482,0.3362255965292842,0.3540372670807454,-0.79,-0.71,-0.46,-0.38,-0.06,-0.13
1990,6,0.50109409190372,0.5075921908893709,0.5238095238095238,0.09,0.22,0.22,0.21,0.1,0.35
1953,12,0.6083150984682714,0.5292841648590022,0.5403726708074534,0.43,0.28,-0.38,-1.17,-0.81,-0.93
1998,10,0.19912472647702412,0.21691973969631234,0.24223602484472057,-1.46,-1.69,-1.69,-1.32,-0.95,-1.11
1994,3,0.5426695842450766,0.5032537960954447,0.5279503105590062,0.26,0.31,0.32,0.24,0.53,0.48
1952,11,0.34792122538293224,0.39045553145336226,0.43271221532091103,-0.39,0.2,0.24,0.29,0.22,0.35
2001,4,0.41137855579868715,0.38611713665943603,0.37681159420289856,-0.34,-0.19,-0.04,-0.05,-0.2,-0.14
1983,2,0.9431072210065645,1.0,0.9627329192546584,1.38,0.95,0.9,0.54,-0.11,-0.27
1969,11,0.6061269146608316,0.6247288503253796,0.5962732919254659,0.38,0.28,0.2,-0.14,-0.08,-0.3
1977,10,0.6564551422319476,0.5770065075921909,0.505175983436853,0.48,0.7,0.62,0.25,-0.2,-0.7
2003,2,0.6586433260393874,0.6203904555314534,0.7908902691511388,0.36,-0.14,-0.61,-0.29,0.21,0.26
1965,9,0.800875273522976,0.7331887201735359,0.6335403726708075,1.45,1.42,1.36,1.12,0.8,0.93
1970,1,0.5798687089715536,0.5726681127982647,0.5900621118012422,0.2,-0.14,-0.08,-0.3,-0.69,-1.08
1963,2,0.4026258205689278,0.32104121475054226,0.3146997929606625,-0.1,-0.03,-0.3,-0.11,0.49,0.62
1970,11,0.27133479212253836,0.24728850325379603,0.28571428571428575,-1.33,-1.73,-1.57,-1.36,-1.18,-0.98
1986,12,0.7636761487964989,0.7093275488069415,0.6749482401656315,1.14,1.13,0.98,0.58,0.62,0.92
1992,11,0.45733041575492345,0.42516268980477223,0.494824016563147,-0.15,0.14,0.41,0.39,0.59,0.78
1991,12,0.888402625820569,0.7505422993492408,0.6853002070393375,1.84,1.78,1.38,1.2,1.04,0.58
1992,10,0.4529540481400438,0.4772234273318872,0.5175983436853002,-0.28,-0.15,0.14,0.41,0.39,0.59
1957,4,0.6083150984682714,0.5292841648590022,0.4616977225672878,0.62,0.63,0.87,0.84,0.72,0.7
1964,1,0.6914660831509847,0.7114967462039046,0.6666666666666667,0.38,-0.26,-0.87,-1.12,-1.14,-0.96
1993,11,0.5185995623632386,0.5032537960954447,0.5797101449275363,0.16,0.1,0.06,0.11,0.26,0.31
1979,8,0.4967177242888403,0.3882863340563991,0.44720496894409945,0.28,0.11,0.29,0.52,0.54,0.22
1953,9,0.5820568927789935,0.5097613882863341,0.5362318840579711,0.16,0.18,0.41,0.43,0.28,-0.38
1966,3,0.7221006564551423,0.6637744034707158,0.7391304347826088,0.35,-0.38,-0.08,0.04,-0.37,-0.44
1968,9,0.5207877461706784,0.5249457700650759,0.5652173913043479,0.04,0.5,0.67,0.95,1.11,0.54
1961,9,0.312910284463895,0.34490238611713664,0.422360248447205,-1.01,-0.63,-0.63,-0.59,-0.57,-0.48
1973,2,0.7811816192560175,0.8806941431670283,0.9399585921325051,0.27,-0.58,-0.97,-1.18,-1.54,-1.63
1968,11,0.6280087527352298,0.49891540130151846,0.5093167701863355,0.67,0.95,1.11,0.54,0.31,0.35
1959,12,0.4266958424507659,0.3470715835140997,0.40786749482401663,-0.28,-0.46,-0.3,-0.33,-0.25,-0.49
2007,5,0.4157549234135668,0.42082429501084595,0.4699792960662526,-0.35,-0.59,-0.72,-1.11,-1.39,-1.54
1979,10,0.5426695842450766,0.5509761388286334,0.4865424430641822,0.29,0.52,0.54,0.22,0.03,-0.07
1974,5,0.23632385120350113,0.19522776572668105,0.20703933747412012,-1.2,-0.9,-0.52,-0.64,-0.94,-1.09
1986,3,0.4266958424507659,0.3362255965292842,0.37060041407867494,-0.33,-0.53,-0.31,-0.11,0.32,0.53
1980,4,0.5032822757111598,0.4967462039045553,0.5527950310559007,0.08,0.21,-0.06,-0.38,-0.28,-0.26
2005,8,0.5076586433260395,0.4403470715835141,0.5155279503105591,-0.04,-0.06,-0.59,-0.92,-0.91,-0.67
2003,4,0.48796498905908103,0.5683297180043384,0.639751552795031,-0.61,-0.29,0.21,0.26,0.27,0.42
1965,10,0.8358862144420132,0.770065075921909,0.7391304347826088,1.42,1.36,1.12,0.8,0.93,0.35
1954,10,0.19474835886214448,0.14316702819956612,0.21118012422360255,-1.13,-1.33,-0.93,-0.95,-1.06,-1.22
1966,6,0.50109409190372,0.4078091106290672,0.5797101449275363,0.04,-0.37,-0.44,-0.5,-0.47,-0.57
1957,6,0.6564551422319476,0.6247288503253796,0.5921325051759835,0.87,0.84,0.72,0.7,0.92,1.3
1985,10,0.41137855579868715,0.3383947939262473,0.391304347826087,-0.37,-0.41,-0.66,-0.71,-0.42,-0.33
1987,12,0.7242888402625821,0.7223427331887202,0.7639751552795031,0.9,0.28,0.1,-0.44,-1.25,-1.74
